3,0.0,-3.013214557469132E-6,0.0
24,0.0,-3.013214557469132E-6,0.0
45,0.0,-3.013214557469132E-6,0.0
60,0.0,-3.013214557469132E-6,0.0
90,0.0,-3.013214557469132E-6,0.0
111,0.0,-3.013214557469132E-6,0.0
126,0.0,-3.013214557469132E-6,0.0
140,0.0,-3.013214557469132E-6,0.0
164,0.0,-3.013214557469132E-6,0.0
182,0.0,-3.013214557469132E-6,0.0
201,0.0,-3.013214557469132E-6,0.0
221,0.019302099609375,-3.013214557469132E-6,0.0
243,0.064389990234375,-3.013214557469132E-6,0.0
261,0.064389990234375,-3.013214557469132E-6,0.0
283,0.16242319335937502,-3.013214557469132E-6,0.0
305,0.181460302734375,-3.013214557469132E-6,0.0
323,0.181460302734375,-3.013214557469132E-6,0.0
341,0.18638437500000005,-3.013214557469132E-6,0.0
367,0.18638437500000005,-3.013214557469132E-6,0.0
380,0.18638437500000005,-3.013214557469132E-6,0.0
401,0.18638437500000005,-3.013214557469132E-6,0.0
425,0.18638437500000005,-3.013214557469132E-6,0.0
446,0.18638437500000005,-3.013214557469132E-6,0.0
462,0.18638437500000005,-3.013214557469132E-6,0.0
481,0.18638437500000005,-3.013214557469132E-6,0.0
507,0.181460302734375,-3.013214557469132E-6,0.0
521,0.181460302734375,-3.013214557469132E-6,0.0
542,0.181460302734375,-3.013214557469132E-6,0.0
564,0.181460302734375,-3.013214557469132E-6,0.0
582,0.181460302734375,-3.013214557469132E-6,0.0
601,0.181460302734375,-3.013214557469132E-6,0.0
624,0.181460302734375,-3.013214557469132E-6,0.0
668,0.181460302734375,-3.013214557469132E-6,0.0
694,0.181460302734375,-3.013214557469132E-6,0.0
723,0.181460302734375,-3.013214557469132E-6,0.0
729,0.181460302734375,-3.013214557469132E-6,0.0
736,0.181460302734375,-3.013214557469132E-6,0.0
743,0.181460302734375,-3.013214557469132E-6,0.0
760,0.181460302734375,-3.013214557469132E-6,0.0
781,0.181460302734375,-3.013214557469132E-6,0.0
800,0.181460302734375,-3.013214557469132E-6,0.0
823,0.181460302734375,-3.013214557469132E-6,0.0
845,0.17660214843750008,-3.013214557469132E-6,0.0
861,0.17660214843750008,-3.013214557469132E-6,0.0
891,0.17660214843750008,-3.013214557469132E-6,0.0
914,0.17660214843750008,-3.013214557469132E-6,0.0
928,0.17660214843750008,-3.013214557469132E-6,0.0
943,0.17660214843750008,-3.013214557469132E-6,0.0
962,0.17180991210937502,-3.013214557469132E-6,0.0
981,0.17180991210937502,-3.013214557469132E-6,0.0
1002,0.17180991210937502,-3.013214557469132E-6,0.0
1024,0.17180991210937502,-3.013214557469132E-6,0.0
1044,0.17180991210937502,-3.013214557469132E-6,0.0
1061,0.17180991210937502,-3.013214557469132E-6,0.0
1090,0.17180991210937502,-3.013214557469132E-6,0.0
1112,0.17180991210937502,-3.013214557469132E-6,0.0
1126,0.17180991210937502,-3.013214557469132E-6,0.0
1141,0.17180991210937502,-3.013214557469132E-6,0.0
1166,0.17180991210937502,-3.013214557469132E-6,0.0
1181,0.17180991210937502,-3.013214557469132E-6,0.0
1202,0.17180991210937502,-3.013214557469132E-6,0.0
1225,0.17180991210937502,-3.013214557469132E-6,0.0
1241,0.17180991210937502,-3.013214557469132E-6,0.0
1262,0.17180991210937502,-3.013214557469132E-6,0.0
1289,0.17180991210937502,-3.013214557469132E-6,0.0
1306,0.17180991210937502,-3.013214557469132E-6,0.0
1322,0.17180991210937502,-3.013214557469132E-6,0.0
1341,0.17180991210937502,-3.013214557469132E-6,0.0
1361,0.17180991210937502,-3.013214557469132E-6,0.0
1381,0.17180991210937502,-3.013214557469132E-6,0.0
1401,0.17180991210937502,-3.013214557469132E-6,0.0
