0,0,0,-1.99E-04
20,0,0,-7.60E-04
39,0,0,-0.002278435507
60,0,0,-0.004022077446
80,0,0,-0.007756444963
100,0,0,-0.01076563195
120,0,0,-0.01373665348
140,0,0,-0.01480734548
159,0,0,-0.01591821353
180,0,0,-0.01591821353
199,0,0,-0.01591821353
220,0,0,-0.01706925762
240,0,0,-0.01706925762
260,0,0,-0.01765985019
280,0,0,-0.01765985019
299,0,0,-0.01765985019
320,0,0,-0.01765985019
339,0,0,-0.01765985019
359,0,0,-0.01765985019
380,0,0,-0.01765985019
399,0,0,-0.01765985019
420,0,0,-0.01765985019
440,0,0,-0.01765985019
459,0,0,-0.01765985019
480,0,0,-0.01765985019
499,0,0,-0.01765985019
520,0,0,-0.01765985019
539,0,0,-0.01765985019
559,0,0,-0.01765985019
579,0,0,-0.01765985019
599,0,0,-0.01765985019
619,0,0,-0.01765985019
640,0,0,-0.01765985019
660,0,0,-0.01765985019
680,0,0,-0.01765985019
700,0,0,-0.01765985019
719,0,0,-0.01765985019
739,0,0,-0.01765985019
759,0,0,-0.01765985019
780,0,0,-0.01765985019
799,0,0,-0.01765985019
822,0,0,-0.01765985019
839,0,0,-0.01765985019
860,0,0,-0.01765985019
879,0,0,-0.01765985019
899,0,0,-0.01765985019
920,0,0,-0.01765985019
939,0,0,-0.01765985019
960,0,0,-0.01765985019
980,0,0,-0.01765985019
1000,0,0,-0.01765985019
1020,0,0,-0.01765985019
1040,0,0,-0.01765985019
1060,0,0,-0.01765985019
1079,0,0,-0.01765985019
1100,0,0,-0.01765985019
1119,0,0,-0.01706925762
1139,0,0,-0.01706925762
1160,0,0,-0.01706925762
1179,0,0,-0.01706925762
1200,0,0,-0.01706925762
1219,0,0,-0.01706925762
1239,0,0,-0.01706925762
1259,0,0,-0.01706925762
1280,0,0,-0.01591821353
1300,0,0,-0.0153577575
1321,0,0,-0.01480734548
1339,0,0,-0.01426697748
1360,0,0,-0.01426697748
1380,0,0,-0.01426697748
1399,0,0,-0.01321637349
1420,0,0,-0.01321637349
1440,0,0,-0.005568856977
1460,0,0,-0.005568856977
