1,0.0,0.0,0.0
11,0.0,0.0,0.0
30,0.0,0.0,0.0
50,0.0,0.0,0.0
70,0.0,0.0,0.0
92,0.0,0.0,0.0
114,0.0,0.0,0.0
169,0.0,0.0,0.0
186,0.0,0.0,0.0
210,0.0,0.0,0.0
227,0.0,0.0,0.0
241,0.0,0.0,0.0
260,0.0,0.0,0.0
277,0.0,0.0,0.0
299,0.0,0.0,0.0
322,0.0,0.0,0.0
336,0.0,0.0,0.0
343,0.0,0.0,0.0
353,0.0,0.0,0.0
370,0.0,0.0,0.0
392,0.0,0.0,0.0
417,-0.0017841527318864297,0.0,0.0
436,-0.005922289800997973,0.0,0.0
479,-0.012470989987922475,0.0,0.0
491,-0.012470989987922475,0.0,0.0
498,-0.015189570048942037,0.0,0.0
511,-0.015189570048942037,0.0,0.0
530,-0.023157828092972715,0.0,0.0
551,-0.03280009042292694,0.0,0.0
578,-0.05437464524656014,0.0,0.0
591,-0.05437464524656014,0.0,0.0
614,-0.05437464524656014,0.0,0.0
630,-0.05437464524656014,0.0,0.0
651,-0.05437464524656014,0.0,0.0
671,-0.05437464524656014,0.0,0.0
698,-0.05437464524656014,0.0,0.0
726,-0.05437464524656014,0.0,0.0
738,-0.05437464524656014,0.0,0.0
751,-0.05437464524656014,0.0,0.0
771,-0.05437464524656014,0.0,0.0
791,-0.05437464524656014,0.0,0.0
833,-0.1299458577943682,0.0,0.0
843,-0.1299458577943682,0.0,0.0
862,-0.12580772333565862,0.0,0.0
910,-0.12580772333565862,0.0,0.0
925,-0.12580772333565862,0.0,0.0
942,-0.12580772333565862,0.0,0.0
949,-0.12580772333565862,0.0,0.0
955,-0.12580772333565862,0.0,0.0
973,-0.12580772333565862,0.0,0.0
991,-0.12580772333565862,0.0,0.0
1015,-0.12580772333565862,0.0,0.0
1030,-0.12580772333565862,0.0,0.0
1051,-0.12580772333565862,0.0,0.0
1071,-0.12580772333565862,0.0,0.0
1090,-0.12580772333565862,0.0,0.0
1113,-0.12580772333565862,0.0,0.0
1132,-0.12580772333565862,0.0,0.0
1168,-0.12580772333565862,0.0,0.0
1175,-0.12580772333565862,0.0,0.0
1190,-0.12580772333565862,0.0,0.0
1210,-0.12580772333565862,0.0,0.0
1247,-0.12580772333565862,0.0,0.0
1262,-0.1299458577943682,0.0,0.0
1280,-0.1299458577943682,0.0,0.0
1295,-0.1299458577943682,0.0,0.0
1313,-0.1299458577943682,0.0,0.0
1333,-0.1299458577943682,0.0,0.0
1356,-0.12580772333565862,0.0,0.0
1379,-0.12173654894701112,0.0,0.0
1425,-0.12173654894701112,0.0,0.0
1435,-0.12173654894701112,0.0,0.0
1442,-0.12173654894701112,0.0,0.0
1462,-0.12580772333565862,0.0,0.0
1498,-0.14276202159086973,0.0,0.0
1518,-0.15164093113884805,0.0,0.0
1547,-0.16546149598628143,0.0,0.0
1580,-0.17020227107555017,0.0,0.0
1587,-0.17020227107555017,0.0,0.0
1605,-0.17501000623488097,0.0,0.0
1619,-0.17020227107555017,0.0,0.0
1630,-0.17020227107555017,0.0,0.0
1637,-0.17020227107555017,0.0,0.0
1651,-0.17020227107555017,0.0,0.0
1676,-0.16546149598628143,0.0,0.0
1692,-0.16546149598628143,0.0,0.0
1719,-0.16546149598628143,0.0,0.0
1730,-0.16546149598628143,0.0,0.0
1751,-0.16078768096707488,0.0,0.0
1773,-0.16078768096707488,0.0,0.0
1792,-0.16078768096707488,0.0,0.0
1814,-0.16078768096707488,0.0,0.0
1830,-0.16078768096707488,0.0,0.0
1851,-0.16078768096707488,0.0,0.0
1880,-0.16078768096707488,0.0,0.0
1913,-0.16078768096707488,0.0,0.0
1927,-0.16078768096707488,0.0,0.0
1951,-0.16078768096707488,0.0,0.0
1971,-0.16078768096707488,0.0,0.0
2010,-0.16078768096707488,0.0,0.0
2019,-0.16078768096707488,0.0,0.0
2039,-0.16078768096707488,0.0,0.0
2085,-0.16078768096707488,0.0,2.3928222656249983E-5
2104,-0.16078768096707488,0.0,2.3928222656249983E-5
2114,-0.16078768096707488,0.0,2.3928222656249983E-5
2119,-0.16078768096707488,0.0,2.3928222656249983E-5
2136,-0.16078768096707488,0.0,2.3928222656249983E-5
2142,-0.16078768096707488,0.0,2.3928222656249983E-5
2151,-0.16078768096707488,0.0,2.3928222656249983E-5
2175,-0.16078768096707488,0.0,2.3928222656249983E-5
2193,-0.16078768096707488,0.0,2.3928222656249983E-5
2211,-0.16078768096707488,0.0,2.3928222656249983E-5
2230,-0.16078768096707488,0.0,2.3928222656249983E-5
2251,-0.16078768096707488,0.0,2.3928222656249983E-5
2271,-0.16078768096707488,0.0,2.3928222656249983E-5
2291,-0.16078768096707488,0.0,2.3928222656249983E-5
2321,-0.16078768096707488,0.0,2.3928222656249983E-5
2380,-0.16078768096707488,0.0,0.0026609765624999995
2420,-0.16078768096707488,0.0,0.00243652587890625
2436,-0.16078768096707488,0.0,0.0
2449,-0.16078768096707488,0.0,0.0
2479,-0.16078768096707488,0.0,0.0
2499,-0.16078768096707488,0.0,0.0
2513,-0.16078768096707488,0.0,0.0
2543,-0.16078768096707488,0.0,0.0
2550,-0.16078768096707488,0.0,0.0
2563,-0.16078768096707488,0.0,0.0
2572,-0.16078768096707488,0.0,0.0
2601,-0.16078768096707488,0.0,0.0
2620,-0.16078768096707488,0.0,0.0
2628,-0.16078768096707488,0.0,0.0
2643,-0.16078768096707488,0.0,0.0
2652,-0.16078768096707488,0.0,0.0
2691,-0.16078768096707488,0.0,0.0
2702,-0.16078768096707488,0.0,0.0
2718,-0.16078768096707488,0.0,0.0
2730,-0.16078768096707488,0.0,0.0
2736,-0.16078768096707488,0.0,0.0
2751,-0.16078768096707488,0.0,0.0
2770,-0.16078768096707488,0.0,0.0
2798,-0.16078768096707488,0.0,0.0
2813,-0.16078768096707488,0.0,0.0
2830,-0.16078768096707488,0.0,0.0
2851,-0.16078768096707488,0.0,0.0
2873,-0.16078768096707488,0.0,0.0
2893,-0.16078768096707488,0.0,0.0
2920,-0.16078768096707488,0.0,0.0
2950,-0.16078768096707488,0.0,1.9775390624999859E-7
2963,-0.16078768096707488,0.0,1.9775390624999859E-7
2972,-0.16078768096707488,0.0,1.9775390624999859E-7
2991,-0.16078768096707488,0.0,2.5628906249999995E-4
3020,-0.16078768096707488,0.0,6.2015625E-4
3048,-0.16078768096707488,0.0,6.2015625E-4
3063,-0.16078768096707488,0.0,0.0
3080,-0.16078768096707488,0.0,0.0
3098,-0.16078768096707488,0.0,0.0
3114,-0.16078768096707488,0.0,0.0
3134,-0.16078768096707488,0.0,0.0
3151,-0.16078768096707488,0.0,0.0
3174,-0.16078768096707488,0.0,0.0
3191,-0.16078768096707488,0.0,2.3928222656249983E-5
3219,-0.16078768096707488,0.0,0.0011422265624999998
3248,-0.16078768096707488,0.0,0.00163760009765625
3268,-0.16078768096707488,0.0,0.0022219628906249996
3277,-0.16078768096707488,0.0,0.00243652587890625
3292,-0.16078768096707488,0.0,0.00243652587890625
3311,-0.16078768096707488,0.0,0.0026609765624999995
3333,-0.16078768096707488,0.0,0.0026609765624999995
3372,-0.16078768096707488,0.0,0.0028953149414062502
3381,-0.16078768096707488,0.0,0.0031395410156249996
3392,-0.16078768096707488,0.0,0.0031395410156249996
3420,-0.16078768096707488,0.0,0.00365765625
3451,-0.16078768096707488,0.0,0.00365765625
3464,-0.16078768096707488,0.0,0.003931545410156249
3511,-0.16078768096707488,0.0,0.003931545410156249
3569,-0.16078768096707488,0.0,0.006125625000000001
3593,-0.16078768096707488,0.0,0.006478615722656252
3611,-0.16078768096707488,0.0,0.006478615722656252
3644,-0.16078768096707488,0.0,0.006478615722656252
3652,-0.16078768096707488,0.0,0.006478615722656252
3663,-0.16078768096707488,0.0,0.006478615722656252
3682,-0.16078768096707488,0.0,0.006478615722656252
3707,-0.16078768096707488,0.0,0.006125625000000001
3715,-0.16078768096707488,0.0,0.006125625000000001
3721,-0.16078768096707488,0.0,0.006125625000000001
3730,-0.16078768096707488,0.0,0.006125625000000001
3745,-0.16078768096707488,0.0,0.006125625000000001
3761,-0.16078768096707488,0.0,0.006125625000000001
3771,-0.16078768096707488,0.0,0.006125625000000001
3780,-0.16078768096707488,0.0,0.006125625000000001
3791,-0.16078768096707488,0.0,0.006125625000000001
3818,-0.1561808260179304,0.0,0.006125625000000001
3848,-0.1561808260179304,0.0,0.006125625000000001
3868,-0.1561808260179304,0.0,0.0033936547851562498
3878,-0.1561808260179304,0.0,9.968774414062498E-4
3891,-0.1561808260179304,0.0,9.968774414062498E-4
3911,-0.1561808260179304,0.0,1.9004150390624996E-4
3938,-0.1561808260179304,0.0,0.0
3973,-0.15164093113884805,0.0,0.0
3988,-0.15164093113884805,0.0,0.0
4009,-0.15164093113884805,0.0,0.0
4023,-0.15164093113884805,0.0,0.0
4059,-0.13415095232313992,0.0,0.0
4073,-0.13415095232313992,0.0,0.0
4087,-0.12580772333565862,0.0,0.0
4104,-0.12173654894701112,0.0,0.0
4122,-0.12173654894701112,0.0,0.0
4135,-0.12173654894701112,0.0,0.0
4158,-0.11773233462842579,0.0,0.0
4179,-0.11379505082913982,0.0,0.0
4222,-0.10612142355602751,0.0,0.0
4262,-0.10612142355602751,0.0,0.0
4269,-0.10612142355602751,0.0,0.0
4275,-0.10612142355602751,0.0,0.0
4281,-0.10612142355602751,0.0,0.0
4290,-0.10612142355602751,0.0,0.0
4311,-0.09871563656316372,0.0,0.0
4333,-0.0781053172660633,0.0,0.0
4358,-0.0035519005710071007,0.0,0.0
4378,-6.190462836359612E-4,0.0,0.0
